"","source","target","PhyloDist","Accuracy","run","Family_source","System_source","Family_target","System_target","Group","System","Transfer"
"890","stan1295","poli1260",4405.78431988302,0.13562,2,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"891","stan1295","poli1260",4405.78431988302,0.12707,6,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"892","stan1295","poli1260",4405.78431988302,0.13329,7,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"893","croa1245","poli1260",1226.97150832277,0.20562,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"894","croa1245","poli1260",1226.97150832277,0.19746,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"895","russ1263","poli1260",727.966841326499,0.23373,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"896","croa1245","poli1260",1226.97150832277,0.20757,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"897","russ1263","poli1260",727.966841326499,0.21973,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"898","czec1258","poli1260",645.672993164386,0.24251,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"899","czec1258","poli1260",645.672993164386,0.2464,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"900","czec1258","poli1260",645.672993164386,0.24251,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"901","czec1258","poli1260",645.672993164386,0.2429,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"902","czec1258","poli1260",645.672993164386,0.24329,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"903","czec1258","poli1260",645.672993164386,0.2429,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"904","czec1258","poli1260",645.672993164386,0.24057,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"905","bulg1262","poli1260",1227.32029265216,0.26519,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"906","bulg1262","poli1260",1227.32029265216,0.26441,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"907","croa1245","poli1260",1226.97150832277,0.2064,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"908","ukra1253","poli1260",728.277012383651,0.24213,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"909","croa1245","poli1260",1226.97150832277,0.1928,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"910","croa1245","poli1260",1226.97150832277,0.1994,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"911","croa1245","poli1260",1226.97150832277,0.20407,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"912","ukra1253","poli1260",728.277012383651,0.24019,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"913","bulg1262","poli1260",1227.32029265216,0.26441,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"914","bulg1262","poli1260",1227.32029265216,0.25741,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"915","stan1295","poli1260",4405.78431988302,0.1294,1,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"916","ukra1253","poli1260",728.277012383651,0.2297,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"917","bulg1262","poli1260",1227.32029265216,0.24653,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"918","bulg1262","poli1260",1227.32029265216,0.26363,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"919","slov1268","poli1260",1227.52321153181,0.18249,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"920","bulg1262","poli1260",1227.32029265216,0.2613,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"921","stan1288","port1283",369.504035176541,0.39698,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"922","latv1249","port1283",4407.61116670509,0.16609,7,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"923","hind1269","port1283",4792.94763936639,0.11906,6,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"924","hind1269","port1283",4792.94763936639,0.11788,4,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"925","hind1269","port1283",4792.94763936639,0.112,8,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"926","hind1269","port1283",4792.94763936639,0.10612,7,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"927","stan1288","port1283",369.504035176541,0.39463,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"928","hind1269","port1283",4792.94763936639,0.10612,10,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"929","hind1269","port1283",4792.94763936639,0.11553,9,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"930","hind1269","port1283",4792.94763936639,0.10965,1,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"931","stan1290","port1283",770.996914111316,0.36278,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"932","stan1290","port1283",770.996914111316,0.36631,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"933","lith1251","port1283",4407.5094363446,0.18441,10,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"934","lith1251","port1283",4407.5094363446,0.18911,7,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"935","stan1290","port1283",770.996914111316,0.36513,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"936","stan1290","port1283",770.996914111316,0.36748,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"937","latv1249","port1283",4407.61116670509,0.15668,6,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"938","latv1249","port1283",4407.61116670509,0.19551,3,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"939","latv1249","port1283",4407.61116670509,0.15904,9,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"940","latv1249","port1283",4407.61116670509,0.19551,1,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"941","latv1249","port1283",4407.61116670509,0.18492,2,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"942","roma1327","port1283",1105.98488479966,0.21772,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"943","roma1327","port1283",1105.98488479966,0.21654,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"944","roma1327","port1283",1105.98488479966,0.21419,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"945","roma1327","port1283",1105.98488479966,0.22007,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"946","roma1327","port1283",1105.98488479966,0.20713,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"947","stan1289","port1283",626.235453549723,0.38489,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"948","stan1289","port1283",626.235453549723,0.38842,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"949","stan1289","port1283",626.235453549723,0.3943,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"950","stan1289","port1283",626.235453549723,0.38254,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"951","stan1289","port1283",626.235453549723,0.38489,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"952","stan1289","port1283",626.235453549723,0.39313,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"953","lith1251","port1283",4407.5094363446,0.18323,3,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"954","lith1251","port1283",4407.5094363446,0.18441,1,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"955","ital1282","port1283",906.023810555742,0.3784,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"956","ital1282","port1283",906.023810555742,0.38193,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"957","stan1290","port1283",770.996914111316,0.36278,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"958","stan1290","port1283",770.996914111316,0.36278,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"959","stan1290","port1283",770.996914111316,0.36866,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"960","port1283","port1283",0,0.45298,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"961","port1283","port1283",0,0.45651,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"962","port1283","port1283",0,0.45533,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"963","stan1288","port1283",369.504035176541,0.3911,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"964","stan1288","port1283",369.504035176541,0.39816,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"965","stan1288","port1283",369.504035176541,0.39228,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"966","stan1288","port1283",369.504035176541,0.40051,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"967","hind1269","port1283",4792.94763936639,0.09906,3,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"968","hind1269","port1283",4792.94763936639,0.09671,2,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"969","hind1269","port1283",4792.94763936639,0.09671,5,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"970","roma1327","port1283",1105.98488479966,0.21301,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"971","stan1289","port1283",626.235453549723,0.38372,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"972","stan1290","port1283",770.996914111316,0.35807,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"973","lith1251","port1283",4407.5094363446,0.18911,5,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"974","stan1290","port1283",770.996914111316,0.36866,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"975","stan1290","port1283",770.996914111316,0.36395,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"976","port1283","port1283",0,0.46357,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"977","port1283","port1283",0,0.45651,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"978","ital1282","port1283",906.023810555742,0.3784,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"979","lith1251","port1283",4407.5094363446,0.18323,2,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"980","ital1282","port1283",906.023810555742,0.38429,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"981","latv1249","port1283",4407.61116670509,0.15786,5,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"982","ital1282","port1283",906.023810555742,0.3784,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"983","ital1282","port1283",906.023810555742,0.38076,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"984","lith1251","port1283",4407.5094363446,0.18323,6,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"985","port1283","port1283",0,0.45651,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"986","lith1251","port1283",4407.5094363446,0.18558,9,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"987","lith1251","port1283",4407.5094363446,0.17735,8,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"988","stan1288","port1283",369.504035176541,0.39934,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"989","ital1282","port1283",906.023810555742,0.38429,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"990","stan1288","port1283",369.504035176541,0.39346,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"991","latv1249","port1283",4407.61116670509,0.16609,8,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"992","latv1249","port1283",4407.61116670509,0.19315,10,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"993","ital1282","port1283",906.023810555742,0.38076,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"994","port1283","port1283",0,0.45298,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"995","roma1327","port1283",1105.98488479966,0.22478,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"996","port1283","port1283",0,0.46004,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"997","port1283","port1283",0,0.45416,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"998","roma1327","port1283",1105.98488479966,0.21419,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"999","stan1288","port1283",369.504035176541,0.3864,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1000","stan1289","port1283",626.235453549723,0.39313,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1001","stan1289","port1283",626.235453549723,0.38254,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1002","latv1249","port1283",4407.61116670509,0.16021,4,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1003","ital1282","port1283",906.023810555742,0.38076,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1004","ital1282","port1283",906.023810555742,0.38076,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1005","roma1327","port1283",1105.98488479966,0.21889,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1006","roma1327","port1283",1105.98488479966,0.21301,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1007","stan1288","port1283",369.504035176541,0.39581,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1008","port1283","port1283",0,0.45416,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1009","stan1289","port1283",626.235453549723,0.38136,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1010","lith1251","port1283",4407.5094363446,0.18205,4,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1011","stan1288","roma1327",1105.8837323931,0.2812,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1012","hind1269","roma1327",4792.58861049986,0.11375,2,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1013","roma1327","roma1327",0,0.40882,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1014","latv1249","roma1327",4407.25213783855,0.10776,9,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1015","roma1327","roma1327",0,0.40882,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1016","roma1327","roma1327",0,0.40764,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1017","roma1327","roma1327",0,0.40823,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1018","ital1282","roma1327",1105.20559710308,0.25573,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1019","latv1249","roma1327",4407.25213783855,0.11013,5,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1020","stan1290","roma1327",1104.02537841206,0.27352,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1021","port1283","roma1327",1105.98488479966,0.2332,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1022","stan1288","roma1327",1105.8837323931,0.26231,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1023","stan1288","roma1327",1105.8837323931,0.25818,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1024","stan1288","roma1327",1105.8837323931,0.26704,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1025","latv1249","roma1327",4407.25213783855,0.16798,10,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1026","hind1269","roma1327",4792.58861049986,0.12733,9,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1027","hind1269","roma1327",4792.58861049986,0.11788,3,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1028","stan1288","roma1327",1105.8837323931,0.26645,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1029","hind1269","roma1327",4792.58861049986,0.12024,5,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1030","lith1251","roma1327",4407.15040747806,0.04354,1,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1031","lith1251","roma1327",4407.15040747806,0.04531,10,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1032","lith1251","roma1327",4407.15040747806,0.05239,5,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1033","port1283","roma1327",1105.98488479966,0.23379,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1034","port1283","roma1327",1105.98488479966,0.23674,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1035","hind1269","roma1327",4792.58861049986,0.12792,7,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1036","lith1251","roma1327",4407.15040747806,0.04059,8,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1037","stan1290","roma1327",1104.02537841206,0.2688,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1038","stan1290","roma1327",1104.02537841206,0.26998,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1039","stan1290","roma1327",1104.02537841206,0.28887,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1040","stan1290","roma1327",1104.02537841206,0.26939,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1041","stan1290","roma1327",1104.02537841206,0.28061,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1042","stan1290","roma1327",1104.02537841206,0.27293,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1043","stan1290","roma1327",1104.02537841206,0.27529,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1044","stan1290","roma1327",1104.02537841206,0.26821,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1045","latv1249","roma1327",4407.25213783855,0.11249,6,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1046","latv1249","roma1327",4407.25213783855,0.12134,4,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1047","latv1249","roma1327",4407.25213783855,0.11367,8,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1048","latv1249","roma1327",4407.25213783855,0.16266,1,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1049","roma1327","roma1327",0,0.40646,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1050","roma1327","roma1327",0,0.40764,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1051","roma1327","roma1327",0,0.40882,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1052","roma1327","roma1327",0,0.40764,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1053","roma1327","roma1327",0,0.40882,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1054","stan1289","roma1327",1105.81563919002,0.27844,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1055","stan1289","roma1327",1105.81563919002,0.27726,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1056","stan1289","roma1327",1105.81563919002,0.27844,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1057","stan1289","roma1327",1105.81563919002,0.2749,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1058","stan1289","roma1327",1105.81563919002,0.27726,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1059","stan1289","roma1327",1105.81563919002,0.27194,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1060","stan1289","roma1327",1105.81563919002,0.28021,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1061","lith1251","roma1327",4407.15040747806,0.04708,6,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1062","lith1251","roma1327",4407.15040747806,0.04059,2,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1063","lith1251","roma1327",4407.15040747806,0.04767,4,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1064","ital1282","roma1327",1105.20559710308,0.24806,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1065","ital1282","roma1327",1105.20559710308,0.2516,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1066","ital1282","roma1327",1105.20559710308,0.24274,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1067","ital1282","roma1327",1105.20559710308,0.24747,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1068","ital1282","roma1327",1105.20559710308,0.25514,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1069","port1283","roma1327",1105.98488479966,0.2208,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1070","port1283","roma1327",1105.98488479966,0.23969,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1071","port1283","roma1327",1105.98488479966,0.24087,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1072","port1283","roma1327",1105.98488479966,0.23851,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1073","stan1288","roma1327",1105.8837323931,0.27707,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1074","stan1288","roma1327",1105.8837323931,0.27707,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1075","stan1288","roma1327",1105.8837323931,0.2694,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1076","stan1288","roma1327",1105.8837323931,0.26349,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1077","stan1288","roma1327",1105.8837323931,0.26585,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1078","hind1269","roma1327",4792.58861049986,0.12733,4,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1079","hind1269","roma1327",4792.58861049986,0.12024,6,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1080","hind1269","roma1327",4792.58861049986,0.12201,1,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1081","lith1251","roma1327",4407.15040747806,0.04708,7,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1082","lith1251","roma1327",4407.15040747806,0.0459,3,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1083","lith1251","roma1327",4407.15040747806,0.05357,9,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1084","ital1282","roma1327",1105.20559710308,0.2457,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1085","ital1282","roma1327",1105.20559710308,0.24924,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1086","port1283","roma1327",1105.98488479966,0.24264,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1087","stan1290","roma1327",1104.02537841206,0.27765,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1088","latv1249","roma1327",4407.25213783855,0.16857,3,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
